Area,Type,Date,Real GDP (Legacy),Real Personal Income per Capita
"Athens-Clarke County, GA",MSA,2014-12-31,7971.121,35249.6
"Athens-Clarke County, GA",MSA,2015-12-31,8318.764,37003.3
"Athens-Clarke County, GA",MSA,2016-12-31,8485.62,37466.7
"Athens-Clarke County, GA",MSA,2017-12-31,8918.067,38520.3
"Athens-Clarke County, GA",MSA,2018-12-31,9170.58,39081.7
"Athens-Clarke County, GA",MSA,2019-12-31,9267.311,40210.9
"Athens-Clarke County, GA",MSA,2020-12-31,8887.657,42727.5
"Athens-Clarke County, GA",MSA,2021-12-31,9380.964,44517.9
"Athens-Clarke County, GA",MSA,2022-12-31,,42987.5
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2001-12-31,254139.99,46396.8
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2002-12-31,257216.463,45887.6
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2003-12-31,265981.042,45566.4
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2004-12-31,278369.61,46241.4
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2005-12-31,292429.484,46812.3
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2006-12-31,297390.546,47444.8
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2007-12-31,299888.906,47089.5
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2008-12-31,291266.815,44735.2
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2009-12-31,277826.579,43057.9
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2010-12-31,281780.97,42718.5
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2011-12-31,287933.355,44278.1
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2012-12-31,292330.813,44108.9
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2013-12-31,299096.847,43691.0
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2014-12-31,312364.025,45836.9
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2015-12-31,327440.044,48032.9
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2016-12-31,343398.175,49193.9
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2017-12-31,356812.282,50920.3
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2018-12-31,370215.348,52016.4
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2019-12-31,385448.408,53588.5
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2020-12-31,369427.799,55565.1
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2021-12-31,399129.858,58232.7
"Atlanta-Sandy Springs-Alpharetta, GA",MSA,2022-12-31,,55244.6
"Atlantic City-Hammonton, NJ",MSA,2001-12-31,13586.349,38719.3
"Atlantic City-Hammonton, NJ",MSA,2002-12-31,13969.009,39119.3
"Atlantic City-Hammonton, NJ",MSA,2003-12-31,14056.528,39182.8
"Atlantic City-Hammonton, NJ",MSA,2004-12-31,14092.151,40052.0
"Atlantic City-Hammonton, NJ",MSA,2005-12-31,14630.019,40626.4
"Atlantic City-Hammonton, NJ",MSA,2006-12-31,15315.414,43058.5
"Atlantic City-Hammonton, NJ",MSA,2007-12-31,15398.36,43890.9
"Atlantic City-Hammonton, NJ",MSA,2008-12-31,15646.895,43892.8
"Atlantic City-Hammonton, NJ",MSA,2009-12-31,13649.838,42871.2
"Atlantic City-Hammonton, NJ",MSA,2010-12-31,13308.142,42652.1
"Atlantic City-Hammonton, NJ",MSA,2011-12-31,13687.971,43193.9
"Atlantic City-Hammonton, NJ",MSA,2012-12-31,13390.64,42952.4
"Atlantic City-Hammonton, NJ",MSA,2013-12-31,13325.927,42845.0
"Atlantic City-Hammonton, NJ",MSA,2014-12-31,13123.934,43132.2
"Atlantic City-Hammonton, NJ",MSA,2015-12-31,12766.027,43690.2
"Atlantic City-Hammonton, NJ",MSA,2016-12-31,12315.351,43872.9
"Atlantic City-Hammonton, NJ",MSA,2017-12-31,12141.187,44373.8
"Atlantic City-Hammonton, NJ",MSA,2018-12-31,12114.979,45249.3
"Atlantic City-Hammonton, NJ",MSA,2019-12-31,12451.208,47449.3
"Atlantic City-Hammonton, NJ",MSA,2020-12-31,11402.937,51161.7
"Atlantic City-Hammonton, NJ",MSA,2021-12-31,12407.031,52614.9
"Atlantic City-Hammonton, NJ",MSA,2022-12-31,,48187.3
"Auburn-Opelika, AL",MSA,2001-12-31,2959.582,28322.1
"Auburn-Opelika, AL",MSA,2002-12-31,3114.486,29070.6
"Auburn-Opelika, AL",MSA,2003-12-31,3312.376,30107.2
"Auburn-Opelika, AL",MSA,2004-12-31,3713.798,31505.0
"Auburn-Opelika, AL",MSA,2005-12-31,3914.405,31610.7
"Auburn-Opelika, AL",MSA,2006-12-31,4039.378,32336.4
"Auburn-Opelika, AL",MSA,2007-12-31,4171.738,32874.3
"Auburn-Opelika, AL",MSA,2008-12-31,4233.694,33684.6
"Auburn-Opelika, AL",MSA,2009-12-31,4165.524,32804.6
"Auburn-Opelika, AL",MSA,2010-12-31,4291.653,33098.3
"Auburn-Opelika, AL",MSA,2011-12-31,4618.312,33310.3
"Auburn-Opelika, AL",MSA,2012-12-31,4848.573,33731.5
"Auburn-Opelika, AL",MSA,2013-12-31,4876.619,32889.1
"Auburn-Opelika, AL",MSA,2014-12-31,4935.2,33652.8
"Auburn-Opelika, AL",MSA,2015-12-31,5119.613,34772.9
"Auburn-Opelika, AL",MSA,2016-12-31,5267.271,35390.7
"Auburn-Opelika, AL",MSA,2017-12-31,5434.635,35707.4
"Auburn-Opelika, AL",MSA,2018-12-31,5378.758,35826.8
"Auburn-Opelika, AL",MSA,2019-12-31,5600.186,37716.9
"Auburn-Opelika, AL",MSA,2020-12-31,5605.471,39495.8
"Auburn-Opelika, AL",MSA,2021-12-31,5898.376,41326.4
"Auburn-Opelika, AL",MSA,2022-12-31,,40236.1
"Augusta-Richmond County, GA-SC",MSA,2001-12-31,19672.896,33366.5
"Augusta-Richmond County, GA-SC",MSA,2002-12-31,19913.299,34192.3
"Augusta-Richmond County, GA-SC",MSA,2003-12-31,20658.711,34886.3
"Augusta-Richmond County, GA-SC",MSA,2004-12-31,21051.191,35428.9
"Augusta-Richmond County, GA-SC",MSA,2005-12-31,21137.519,35457.0
"Augusta-Richmond County, GA-SC",MSA,2006-12-31,20976.036,35819.4
"Augusta-Richmond County, GA-SC",MSA,2007-12-31,21818.212,36145.7
"Augusta-Richmond County, GA-SC",MSA,2008-12-31,22085.28,36167.7
"Augusta-Richmond County, GA-SC",MSA,2009-12-31,21704.505,36476.0
"Augusta-Richmond County, GA-SC",MSA,2010-12-31,22145.081,36738.1
"Augusta-Richmond County, GA-SC",MSA,2011-12-31,22510.865,37683.3
"Augusta-Richmond County, GA-SC",MSA,2012-12-31,22576.302,36945.5
"Augusta-Richmond County, GA-SC",MSA,2013-12-31,22604.856,36434.1
"Augusta-Richmond County, GA-SC",MSA,2014-12-31,22727.986,37411.0
"Augusta-Richmond County, GA-SC",MSA,2015-12-31,23606.911,39178.7
"Augusta-Richmond County, GA-SC",MSA,2016-12-31,23914.947,39494.6
"Augusta-Richmond County, GA-SC",MSA,2017-12-31,24347.994,40351.5
"Augusta-Richmond County, GA-SC",MSA,2018-12-31,24609.612,40731.2
"Augusta-Richmond County, GA-SC",MSA,2019-12-31,25185.847,41979.7
"Augusta-Richmond County, GA-SC",MSA,2020-12-31,24703.077,44783.7
"Augusta-Richmond County, GA-SC",MSA,2021-12-31,25479.445,45835.4
"Augusta-Richmond County, GA-SC",MSA,2022-12-31,,42653.1
"Austin-Round Rock-Georgetown, TX",MSA,2001-12-31,61468.832,47003.4
"Austin-Round Rock-Georgetown, TX",MSA,2002-12-31,63385.295,45190.4
"Austin-Round Rock-Georgetown, TX",MSA,2003-12-31,65153.877,44145.5
"Austin-Round Rock-Georgetown, TX",MSA,2004-12-31,68520.899,42959.6
"Austin-Round Rock-Georgetown, TX",MSA,2005-12-31,74249.376,44378.2
"Austin-Round Rock-Georgetown, TX",MSA,2006-12-31,83401.265,46149.1
"Austin-Round Rock-Georgetown, TX",MSA,2007-12-31,87065.576,45998.8
"Austin-Round Rock-Georgetown, TX",MSA,2008-12-31,90385.187,47153.4
"Austin-Round Rock-Georgetown, TX",MSA,2009-12-31,88156.567,44800.0
"Austin-Round Rock-Georgetown, TX",MSA,2010-12-31,93427.854,45741.2
"Austin-Round Rock-Georgetown, TX",MSA,2011-12-31,97420.914,48032.4
"Austin-Round Rock-Georgetown, TX",MSA,2012-12-31,100427.386,49953.4
"Austin-Round Rock-Georgetown, TX",MSA,2013-12-31,105495.06,50190.1
"Austin-Round Rock-Georgetown, TX",MSA,2014-12-31,111176.129,52131.6
"Austin-Round Rock-Georgetown, TX",MSA,2015-12-31,120013.418,53323.9
"Austin-Round Rock-Georgetown, TX",MSA,2016-12-31,126238.282,53387.4
"Austin-Round Rock-Georgetown, TX",MSA,2017-12-31,131820.2,56252.8
"Austin-Round Rock-Georgetown, TX",MSA,2018-12-31,139619.168,58638.7
"Austin-Round Rock-Georgetown, TX",MSA,2019-12-31,146516.364,60307.2
"Austin-Round Rock-Georgetown, TX",MSA,2020-12-31,149800.709,61597.7
"Austin-Round Rock-Georgetown, TX",MSA,2021-12-31,165604.422,65911.3
"Austin-Round Rock-Georgetown, TX",MSA,2022-12-31,,64733.8
"Bakersfield, CA",MSA,2001-12-31,27651.931,29663.6
"Bakersfield, CA",MSA,2002-12-31,31074.712,30299.8
"Bakersfield, CA",MSA,2003-12-31,30772.705,30778.4
"Bakersfield, CA",MSA,2004-12-31,33320.481,31298.2
"Bakersfield, CA",MSA,2005-12-31,35506.212,31699.4
"Bakersfield, CA",MSA,2006-12-31,40304.624,32322.0
"Bakersfield, CA",MSA,2007-12-31,44041.478,33324.0
"Bakersfield, CA",MSA,2008-12-31,42722.024,32740.3
"Bakersfield, CA",MSA,2009-12-31,45552.481,32152.3
"Bakersfield, CA",MSA,2010-12-31,43467.286,33883.4
"Bakersfield, CA",MSA,2011-12-31,42644.421,34633.7
"Bakersfield, CA",MSA,2012-12-31,46566.041,35680.8
"Bakersfield, CA",MSA,2013-12-31,45534.651,35812.5
"Bakersfield, CA",MSA,2014-12-31,45615.554,37236.0
"Bakersfield, CA",MSA,2015-12-31,45836.337,37546.1
"Bakersfield, CA",MSA,2016-12-31,45928.331,36799.8
"Bakersfield, CA",MSA,2017-12-31,46642.499,36574.1
"Bakersfield, CA",MSA,2018-12-31,46682.682,36803.7
"Bakersfield, CA",MSA,2019-12-31,47993.863,37937.7
"Bakersfield, CA",MSA,2020-12-31,48039.393,42519.6
"Bakersfield, CA",MSA,2021-12-31,47528.806,42798.6
"Bakersfield, CA",MSA,2022-12-31,,38660.4
"Baltimore-Columbia-Towson, MD",MSA,2001-12-31,131684.133,47518.7
"Baltimore-Columbia-Towson, MD",MSA,2002-12-31,135284.184,48308.1
"Baltimore-Columbia-Towson, MD",MSA,2003-12-31,138046.159,48813.2
"Baltimore-Columbia-Towson, MD",MSA,2004-12-31,142658.454,49992.5
"Baltimore-Columbia-Towson, MD",MSA,2005-12-31,148646.79,50947.8
"Baltimore-Columbia-Towson, MD",MSA,2006-12-31,151931.225,52353.9
"Baltimore-Columbia-Towson, MD",MSA,2007-12-31,152506.859,53429.2
"Baltimore-Columbia-Towson, MD",MSA,2008-12-31,154760.78,53710.0
"Baltimore-Columbia-Towson, MD",MSA,2009-12-31,153026.008,53031.7
"Baltimore-Columbia-Towson, MD",MSA,2010-12-31,158940.861,53254.9
"Baltimore-Columbia-Towson, MD",MSA,2011-12-31,161984.025,54112.6
"Baltimore-Columbia-Towson, MD",MSA,2012-12-31,163424.445,54054.8
"Baltimore-Columbia-Towson, MD",MSA,2013-12-31,166048.933,53296.8
"Baltimore-Columbia-Towson, MD",MSA,2014-12-31,168707.817,54191.1
"Baltimore-Columbia-Towson, MD",MSA,2015-12-31,172796.673,55865.0
"Baltimore-Columbia-Towson, MD",MSA,2016-12-31,178331.783,56692.5
"Baltimore-Columbia-Towson, MD",MSA,2017-12-31,181492.691,57539.0
"Baltimore-Columbia-Towson, MD",MSA,2018-12-31,183778.448,58239.7
"Baltimore-Columbia-Towson, MD",MSA,2019-12-31,185632.374,59674.8
"Baltimore-Columbia-Towson, MD",MSA,2020-12-31,177312.397,62766.7
"Baltimore-Columbia-Towson, MD",MSA,2021-12-31,185182.016,64240.5
"Baltimore-Columbia-Towson, MD",MSA,2022-12-31,,61546.3
"Bangor, ME",MSA,2001-12-31,5628.41,34116.3
"Bangor, ME",MSA,2002-12-31,5795.993,34843.8
"Bangor, ME",MSA,2003-12-31,5791.699,34904.6
"Bangor, ME",MSA,2004-12-31,5991.298,35325.1
"Bangor, ME",MSA,2005-12-31,6084.998,35461.2
"Bangor, ME",MSA,2006-12-31,6050.153,35339.3
"Bangor, ME",MSA,2007-12-31,6047.799,35794.6
"Bangor, ME",MSA,2008-12-31,5878.782,36369.6
"Bangor, ME",MSA,2009-12-31,5871.871,37503.0
"Bangor, ME",MSA,2010-12-31,5847.99,36960.6
"Bangor, ME",MSA,2011-12-31,5709.094,37317.8
"Bangor, ME",MSA,2012-12-31,5619.131,36875.2
"Bangor, ME",MSA,2013-12-31,5585.159,36700.2
"Bangor, ME",MSA,2014-12-31,5610.621,36992.0
"Bangor, ME",MSA,2015-12-31,5599.53,38341.1
"Bangor, ME",MSA,2016-12-31,5693.159,39047.9
"Bangor, ME",MSA,2017-12-31,5758.134,39497.4
"Bangor, ME",MSA,2018-12-31,5886.484,40349.8
"Bangor, ME",MSA,2019-12-31,6021.102,41285.6
"Bangor, ME",MSA,2020-12-31,6014.583,45170.9
"Bangor, ME",MSA,2021-12-31,6309.265,46562.3
"Bangor, ME",MSA,2022-12-31,,44809.5
"Barnstable Town, MA",MSA,2001-12-31,11078.518,52569.7
"Barnstable Town, MA",MSA,2002-12-31,11185.396,51876.6
"Barnstable Town, MA",MSA,2003-12-31,11199.937,52124.9
"Barnstable Town, MA",MSA,2004-12-31,11503.339,54713.4
"Barnstable Town, MA",MSA,2005-12-31,11325.811,53646.3
"Barnstable Town, MA",MSA,2006-12-31,10824.672,54699.5
"Barnstable Town, MA",MSA,2007-12-31,10863.587,55342.8
"Barnstable Town, MA",MSA,2008-12-31,11315.958,55662.7
"Barnstable Town, MA",MSA,2009-12-31,10778.677,55942.4
"Barnstable Town, MA",MSA,2010-12-31,11066.483,56923.2
"Barnstable Town, MA",MSA,2011-12-31,11273.372,57470.2
"Barnstable Town, MA",MSA,2012-12-31,11181.438,58458.6
"Barnstable Town, MA",MSA,2013-12-31,11240.442,57926.4
"Barnstable Town, MA",MSA,2014-12-31,11473.287,59678.7
"Barnstable Town, MA",MSA,2015-12-31,11566.624,62080.8
"Barnstable Town, MA",MSA,2016-12-31,11555.157,63482.1
"Barnstable Town, MA",MSA,2017-12-31,11486.279,64192.3
"Barnstable Town, MA",MSA,2018-12-31,11753.488,65724.9
"Barnstable Town, MA",MSA,2019-12-31,12089.47,70320.0
"Barnstable Town, MA",MSA,2020-12-31,11317.461,76080.1
"Barnstable Town, MA",MSA,2021-12-31,12083.714,76963.7
"Barnstable Town, MA",MSA,2022-12-31,,73522.3
"Baton Rouge, LA",MSA,2001-12-31,37594.354,34612.9
"Baton Rouge, LA",MSA,2002-12-31,40288.517,35111.6
"Baton Rouge, LA",MSA,2003-12-31,42083.681,35509.0
"Baton Rouge, LA",MSA,2004-12-31,46638.093,36941.7
"Baton Rouge, LA",MSA,2005-12-31,51412.833,38924.4
"Baton Rouge, LA",MSA,2006-12-31,50285.521,39533.5
"Baton Rouge, LA",MSA,2007-12-31,45792.021,41340.8
"Baton Rouge, LA",MSA,2008-12-31,44654.369,42706.6
"Baton Rouge, LA",MSA,2009-12-31,44867.984,42063.7
"Baton Rouge, LA",MSA,2010-12-31,47302.082,42323.5
"Baton Rouge, LA",MSA,2011-12-31,52370.076,43384.7
"Baton Rouge, LA",MSA,2012-12-31,52351.595,43767.8
"Baton Rouge, LA",MSA,2013-12-31,52309.526,43645.7
"Baton Rouge, LA",MSA,2014-12-31,57883.591,44158.7
"Baton Rouge, LA",MSA,2015-12-31,57579.256,44657.9
"Baton Rouge, LA",MSA,2016-12-31,55231.723,44835.5
"Baton Rouge, LA",MSA,2017-12-31,52191.823,45362.8
"Baton Rouge, LA",MSA,2018-12-31,54789.978,46497.4
"Baton Rouge, LA",MSA,2019-12-31,53731.952,47428.0
"Baton Rouge, LA",MSA,2020-12-31,48949.605,50303.3
"Baton Rouge, LA",MSA,2021-12-31,49407.726,52145.4
"Baton Rouge, LA",MSA,2022-12-31,,49031.1
"Battle Creek, MI",MSA,2001-12-31,5634.514,34061.2
"Battle Creek, MI",MSA,2002-12-31,5733.763,34733.0
"Battle Creek, MI",MSA,2003-12-31,5789.728,34678.4
"Battle Creek, MI",MSA,2004-12-31,5938.632,34586.1
"Battle Creek, MI",MSA,2005-12-31,6076.15,34488.1
"Battle Creek, MI",MSA,2006-12-31,6141.996,34178.7
"Battle Creek, MI",MSA,2007-12-31,6144.219,34610.0
"Battle Creek, MI",MSA,2008-12-31,5972.082,35216.4
"Battle Creek, MI",MSA,2009-12-31,5480.005,34950.4
"Battle Creek, MI",MSA,2010-12-31,5608.166,35429.0
"Battle Creek, MI",MSA,2011-12-31,5453.674,35544.8
"Battle Creek, MI",MSA,2012-12-31,5416.624,35963.7
"Battle Creek, MI",MSA,2013-12-31,5514.335,35726.4
"Battle Creek, MI",MSA,2014-12-31,5546.892,36024.1
"Battle Creek, MI",MSA,2015-12-31,5696.846,37896.5
"Battle Creek, MI",MSA,2016-12-31,5812.059,38026.8
"Battle Creek, MI",MSA,2017-12-31,5799.358,37994.2
"Battle Creek, MI",MSA,2018-12-31,5847.535,38074.2
"Battle Creek, MI",MSA,2019-12-31,5852.564,38652.4
"Battle Creek, MI",MSA,2020-12-31,5827.577,41661.7
"Battle Creek, MI",MSA,2021-12-31,6494.551,41817.6
"Battle Creek, MI",MSA,2022-12-31,,38696.2
"Bay City, MI",MSA,2001-12-31,3594.543,35882.5
"Bay City, MI",MSA,2002-12-31,3607.906,35331.7
"Bay City, MI",MSA,2003-12-31,3642.963,35512.6
"Bay City, MI",MSA,2004-12-31,3653.97,35422.9
"Bay City, MI",MSA,2005-12-31,3691.28,34870.5
"Bay City, MI",MSA,2006-12-31,3683.378,35227.5
"Bay City, MI",MSA,2007-12-31,3649.42,35584.6
"Bay City, MI",MSA,2008-12-31,3501.302,36140.9
"Bay City, MI",MSA,2009-12-31,3450.785,36285.5
"Bay City, MI",MSA,2010-12-31,3558.086,37106.8
"Bay City, MI",MSA,2011-12-31,3557.398,37491.2
"Bay City, MI",MSA,2012-12-31,3552.592,37345.3
"Bay City, MI",MSA,2013-12-31,3554.386,37014.8
"Bay City, MI",MSA,2014-12-31,3377.796,37439.6
"Bay City, MI",MSA,2015-12-31,3360.927,39025.5
"Bay City, MI",MSA,2016-12-31,3365.241,39722.2
"Bay City, MI",MSA,2017-12-31,3278.74,39448.2
"Bay City, MI",MSA,2018-12-31,3326.198,40875.2
"Bay City, MI",MSA,2019-12-31,3253.45,41219.3
"Bay City, MI",MSA,2020-12-31,3189.973,44946.9
"Bay City, MI",MSA,2021-12-31,3427.207,46207.6
"Bay City, MI",MSA,2022-12-31,,42800.8
"Beaumont-Port Arthur, TX",MSA,2001-12-31,23700.503,33154.5
"Beaumont-Port Arthur, TX",MSA,2002-12-31,22677.151,33239.2
"Beaumont-Port Arthur, TX",MSA,2003-12-31,23155.523,33895.0
"Beaumont-Port Arthur, TX",MSA,2004-12-31,27603.913,33485.4
"Beaumont-Port Arthur, TX",MSA,2005-12-31,24791.145,34449.1
"Beaumont-Port Arthur, TX",MSA,2006-12-31,24463.72,36363.1
"Beaumont-Port Arthur, TX",MSA,2007-12-31,26421.236,36921.0
"Beaumont-Port Arthur, TX",MSA,2008-12-31,25400.444,38607.2
"Beaumont-Port Arthur, TX",MSA,2009-12-31,24990.865,38099.2
"Beaumont-Port Arthur, TX",MSA,2010-12-31,26978.497,39266.6
"Beaumont-Port Arthur, TX",MSA,2011-12-31,27335.421,39797.3
"Beaumont-Port Arthur, TX",MSA,2012-12-31,28582.878,40932.9
"Beaumont-Port Arthur, TX",MSA,2013-12-31,28685.207,39312.2
"Beaumont-Port Arthur, TX",MSA,2014-12-31,23579.432,41725.8
"Beaumont-Port Arthur, TX",MSA,2015-12-31,23387.811,42475.5
"Beaumont-Port Arthur, TX",MSA,2016-12-31,24203.455,41758.0
"Beaumont-Port Arthur, TX",MSA,2017-12-31,25156.163,42019.4
"Beaumont-Port Arthur, TX",MSA,2018-12-31,26055.239,42465.1
"Beaumont-Port Arthur, TX",MSA,2019-12-31,25666.421,42891.2
"Beaumont-Port Arthur, TX",MSA,2020-12-31,21933.114,44455.5
"Beaumont-Port Arthur, TX",MSA,2021-12-31,21220.825,44917.2
"Beaumont-Port Arthur, TX",MSA,2022-12-31,,42679.5
"Beckley, WV",MSA,2001-12-31,3761.238,29808.8
"Beckley, WV",MSA,2002-12-31,3815.892,30418.6
"Beckley, WV",MSA,2003-12-31,3758.625,29895.1
"Beckley, WV",MSA,2004-12-31,3859.729,30028.4
"Beckley, WV",MSA,2005-12-31,4031.223,30753.5
"Beckley, WV",MSA,2006-12-31,4055.302,31850.2
"Beckley, WV",MSA,2007-12-31,4092.507,31036.3
"Beckley, WV",MSA,2008-12-31,4304.737,32495.0
"Beckley, WV",MSA,2009-12-31,4187.548,33405.0
"Beckley, WV",MSA,2010-12-31,4353.307,34193.1
"Beckley, WV",MSA,2011-12-31,4443.085,36533.5
"Beckley, WV",MSA,2012-12-31,4317.458,36235.5
"Beckley, WV",MSA,2013-12-31,4123.828,35018.0
"Beckley, WV",MSA,2014-12-31,3912.078,35514.5
"Beckley, WV",MSA,2015-12-31,3767.63,36126.8
"Beckley, WV",MSA,2016-12-31,3582.806,34992.5
"Beckley, WV",MSA,2017-12-31,3747.764,36707.5
"Beckley, WV",MSA,2018-12-31,3815.737,37993.2
"Beckley, WV",MSA,2019-12-31,3906.935,39436.2
"Beckley, WV",MSA,2020-12-31,3709.836,40657.4
"Beckley, WV",MSA,2021-12-31,3838.171,42592.1
"Beckley, WV",MSA,2022-12-31,,40558.8
"Bellingham, WA",MSA,2001-12-31,8005.248,34584.4
"Bellingham, WA",MSA,2002-12-31,8535.873,34004.2
"Bellingham, WA",MSA,2003-12-31,8685.606,35294.6
"Bellingham, WA",MSA,2004-12-31,8825.251,36488.5
"Bellingham, WA",MSA,2005-12-31,10806.934,36924.0
"Bellingham, WA",MSA,2006-12-31,9727.493,38144.9
"Bellingham, WA",MSA,2007-12-31,9897.594,39906.5
"Bellingham, WA",MSA,2008-12-31,9797.6,40771.1
"Bellingham, WA",MSA,2009-12-31,10056.647,39951.5
"Bellingham, WA",MSA,2010-12-31,10478.48,40290.7
"Bellingham, WA",MSA,2011-12-31,9685.889,41196.6
"Bellingham, WA",MSA,2012-12-31,9649.943,42601.1
"Bellingham, WA",MSA,2013-12-31,9575.572,41597.1
"Bellingham, WA",MSA,2014-12-31,9681.28,42857.0
"Bellingham, WA",MSA,2015-12-31,10013.138,44443.5
"Bellingham, WA",MSA,2016-12-31,10654.916,44737.3
"Bellingham, WA",MSA,2017-12-31,11411.114,45427.3
"Bellingham, WA",MSA,2018-12-31,12428.854,47174.6
"Bellingham, WA",MSA,2019-12-31,13229.471,49413.7
"Bellingham, WA",MSA,2020-12-31,12222.012,51480.6
"Bellingham, WA",MSA,2021-12-31,13143.464,53743.5
"Bellingham, WA",MSA,2022-12-31,,50837.3
"Bend, OR",MSA,2001-12-31,4593.588,38461.4
"Bend, OR",MSA,2002-12-31,4797.833,37903.6
"Bend, OR",MSA,2003-12-31,5031.274,38280.3
"Bend, OR",MSA,2004-12-31,5235.09,38903.6
"Bend, OR",MSA,2005-12-31,5756.889,40001.6
"Bend, OR",MSA,2006-12-31,6158.351,42293.6
"Bend, OR",MSA,2007-12-31,6363.217,42364.1
"Bend, OR",MSA,2008-12-31,6245.018,42043.5
"Bend, OR",MSA,2009-12-31,5675.957,38952.8
"Bend, OR",MSA,2010-12-31,5494.36,38479.9
"Bend, OR",MSA,2011-12-31,5556.646,39853.8
"Bend, OR",MSA,2012-12-31,5693.865,41505.3
"Bend, OR",MSA,2013-12-31,6062.88,42938.0
"Bend, OR",MSA,2014-12-31,6634.881,44504.1
"Bend, OR",MSA,2015-12-31,7135.387,48565.1
"Bend, OR",MSA,2016-12-31,7793.418,50576.5
"Bend, OR",MSA,2017-12-31,8461.182,52566.3
"Bend, OR",MSA,2018-12-31,8815.791,54330.9
"Bend, OR",MSA,2019-12-31,9338.006,55730.7
"Bend, OR",MSA,2020-12-31,9384.596,61241.8
"Bend, OR",MSA,2021-12-31,10243.131,64367.3
"Bend, OR",MSA,2022-12-31,,61724.8
"Billings, MT",MSA,2001-12-31,6940.033,35483.9
"Billings, MT",MSA,2002-12-31,7038.226,35597.9
"Billings, MT",MSA,2003-12-31,7545.16,36544.4
"Billings, MT",MSA,2004-12-31,7960.232,38388.7
"Billings, MT",MSA,2005-12-31,7932.521,39422.6
"Billings, MT",MSA,2006-12-31,8221.893,40658.8
"Billings, MT",MSA,2007-12-31,9048.305,42409.2
"Billings, MT",MSA,2008-12-31,8691.096,43487.5
"Billings, MT",MSA,2009-12-31,8088.304,42150.6
"Billings, MT",MSA,2010-12-31,8404.954,43094.5
"Billings, MT",MSA,2011-12-31,8855.698,44567.2
"Billings, MT",MSA,2012-12-31,8928.813,47008.5
"Billings, MT",MSA,2013-12-31,9112.388,46092.0
"Billings, MT",MSA,2014-12-31,9608.541,48014.2
"Billings, MT",MSA,2015-12-31,10114.592,48798.0
"Billings, MT",MSA,2016-12-31,9413.505,48072.7
"Billings, MT",MSA,2017-12-31,10205.589,49499.0
"Billings, MT",MSA,2018-12-31,10292.664,50564.1
"Billings, MT",MSA,2019-12-31,9743.657,51057.8
"Billings, MT",MSA,2020-12-31,9490.772,53710.8
"Billings, MT",MSA,2021-12-31,9970.238,56719.0
"Billings, MT",MSA,2022-12-31,,55166.8
"Binghamton, NY",MSA,2001-12-31,8416.136,34856.1
"Binghamton, NY",MSA,2002-12-31,8392.93,34858.7
"Binghamton, NY",MSA,2003-12-31,8384.01,34386.1
"Binghamton, NY",MSA,2004-12-31,8454.799,34981.1
"Binghamton, NY",MSA,2005-12-31,8527.865,34513.5
"Binghamton, NY",MSA,2006-12-31,8869.045,35622.7
"Binghamton, NY",MSA,2007-12-31,9214.111,36867.6
"Binghamton, NY",MSA,2008-12-31,9852.77,37962.8
"Binghamton, NY",MSA,2009-12-31,9833.483,38698.9
"Binghamton, NY",MSA,2010-12-31,10397.721,39211.8
"Binghamton, NY",MSA,2011-12-31,10290.864,39178.6
"Binghamton, NY",MSA,2012-12-31,10391.155,39242.1
"Binghamton, NY",MSA,2013-12-31,10380.28,38693.2
"Binghamton, NY",MSA,2014-12-31,10262.698,38492.8
"Binghamton, NY",MSA,2015-12-31,10228.822,39551.8
"Binghamton, NY",MSA,2016-12-31,9949.894,39584.1
"Binghamton, NY",MSA,2017-12-31,9902.566,41121.0
"Binghamton, NY",MSA,2018-12-31,10083.802,41238.7
"Binghamton, NY",MSA,2019-12-31,10265.6,42399.1
"Binghamton, NY",MSA,2020-12-31,9780.539,45765.2
"Binghamton, NY",MSA,2021-12-31,10284.622,46302.2
"Binghamton, NY",MSA,2022-12-31,,42412.4
"Birmingham-Hoover, AL",MSA,2001-12-31,46045.709,40051.6
"Birmingham-Hoover, AL",MSA,2002-12-31,47574.818,40574.0
"Birmingham-Hoover, AL",MSA,2003-12-31,48322.659,40999.2
