Area,Type,Most Recent Date,Date,Employment,Labor Force,Unemployment,Unemployment Rate
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2012-12-31,392520.5833333333,428317.8333333333,35797.25,8.366666666666667
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2013-12-31,395328.8333333333,427605.75,32276.916666666668,7.558333333333334
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2014-12-31,399891.4166666667,426343.0,26451.583333333332,6.208333333333333
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2015-12-31,407430.1666666667,430810.9166666667,23380.75,5.433333333333334
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2016-12-31,414381.0,437020.9166666667,22639.916666666668,5.175
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2017-12-31,418688.1666666667,440550.75,21862.583333333332,4.958333333333333
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2018-12-31,423955.0833333333,444284.5,20329.416666666668,4.575
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2019-12-31,430835.3333333333,450485.1666666667,19649.833333333332,4.358333333333333
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2020-12-31,407227.4166666667,447700.5,40473.083333333336,9.058333333333334
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2021-12-31,423668.8333333333,450359.5,26690.666666666668,5.925
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2022-12-31,433368.3333333333,452592.1666666667,19223.833333333332,4.25
"Allentown-Bethlehem-Easton, PA-NJ",MSA,2023-11-30,2023-12-31,436973.63636363635,454785.63636363635,17812.0,3.9181818181818184
"Altoona, PA",MSA,2023-11-30,2000-12-31,59630.75,62601.25,2970.5,4.741666666666666
"Altoona, PA",MSA,2023-11-30,2001-12-31,60160.833333333336,63704.166666666664,3543.3333333333335,5.566666666666666
"Altoona, PA",MSA,2023-11-30,2002-12-31,60679.833333333336,64465.5,3785.6666666666665,5.883333333333333
"Altoona, PA",MSA,2023-11-30,2003-12-31,60526.916666666664,64025.5,3498.5833333333335,5.458333333333333
"Altoona, PA",MSA,2023-11-30,2004-12-31,61515.833333333336,64963.333333333336,3447.5,5.308333333333333
"Altoona, PA",MSA,2023-11-30,2005-12-31,61492.583333333336,64864.916666666664,3372.3333333333335,5.2
"Altoona, PA",MSA,2023-11-30,2006-12-31,61597.333333333336,64575.583333333336,2978.25,4.608333333333333
"Altoona, PA",MSA,2023-11-30,2007-12-31,62315.0,65136.833333333336,2821.8333333333335,4.341666666666667
"Altoona, PA",MSA,2023-11-30,2008-12-31,62053.166666666664,65474.416666666664,3421.25,5.216666666666667
"Altoona, PA",MSA,2023-11-30,2009-12-31,60512.583333333336,65137.833333333336,4625.25,7.108333333333333
"Altoona, PA",MSA,2023-11-30,2010-12-31,56833.666666666664,61577.583333333336,4743.916666666667,7.716666666666666
"Altoona, PA",MSA,2023-11-30,2011-12-31,57020.333333333336,61397.75,4377.416666666667,7.133333333333333
"Altoona, PA",MSA,2023-11-30,2012-12-31,57244.083333333336,61742.0,4497.916666666667,7.283333333333334
"Altoona, PA",MSA,2023-11-30,2013-12-31,57206.583333333336,61334.0,4127.416666666667,6.7250000000000005
"Altoona, PA",MSA,2023-11-30,2014-12-31,57346.916666666664,60880.5,3533.5833333333335,5.808333333333334
"Altoona, PA",MSA,2023-11-30,2015-12-31,57831.166666666664,61028.166666666664,3197.0,5.25
"Altoona, PA",MSA,2023-11-30,2016-12-31,57708.833333333336,60899.666666666664,3190.8333333333335,5.233333333333333
"Altoona, PA",MSA,2023-11-30,2017-12-31,57694.0,60663.916666666664,2969.9166666666665,4.883333333333334
"Altoona, PA",MSA,2023-11-30,2018-12-31,57544.5,60153.916666666664,2609.4166666666665,4.333333333333333
"Altoona, PA",MSA,2023-11-30,2019-12-31,57684.416666666664,60373.583333333336,2689.1666666666665,4.466666666666667
"Altoona, PA",MSA,2023-11-30,2020-12-31,55162.916666666664,60312.166666666664,5149.25,8.558333333333334
"Altoona, PA",MSA,2023-11-30,2021-12-31,56237.833333333336,59569.5,3331.6666666666665,5.591666666666666
"Altoona, PA",MSA,2023-11-30,2022-12-31,56365.666666666664,59007.083333333336,2641.4166666666665,4.491666666666666
"Altoona, PA",MSA,2023-11-30,2023-12-31,56580.454545454544,58805.454545454544,2225.0,3.7818181818181817
"Amarillo, TX",MSA,2023-11-30,2000-12-31,114460.41666666667,119043.16666666667,4582.75,3.858333333333333
"Amarillo, TX",MSA,2023-11-30,2001-12-31,114510.91666666667,119105.0,4594.083333333333,3.841666666666667
"Amarillo, TX",MSA,2023-11-30,2002-12-31,116842.16666666667,122438.83333333333,5596.666666666667,4.575
"Amarillo, TX",MSA,2023-11-30,2003-12-31,120437.08333333333,126577.16666666667,6140.083333333333,4.841666666666667
"Amarillo, TX",MSA,2023-11-30,2004-12-31,122827.41666666667,128323.5,5496.083333333333,4.291666666666667
"Amarillo, TX",MSA,2023-11-30,2005-12-31,123061.75,128205.66666666667,5143.916666666667,4.008333333333334
"Amarillo, TX",MSA,2023-11-30,2006-12-31,125206.5,130119.58333333333,4913.083333333333,3.766666666666667
"Amarillo, TX",MSA,2023-11-30,2007-12-31,124717.08333333333,129066.91666666667,4349.833333333333,3.3666666666666667
"Amarillo, TX",MSA,2023-11-30,2008-12-31,125076.0,129700.75,4624.75,3.5749999999999997
"Amarillo, TX",MSA,2023-11-30,2009-12-31,125488.5,132393.33333333334,6904.833333333333,5.2
"Amarillo, TX",MSA,2023-11-30,2010-12-31,122383.91666666667,129771.58333333333,7387.666666666667,5.7
"Amarillo, TX",MSA,2023-11-30,2011-12-31,124783.08333333333,132142.75,7359.666666666667,5.566666666666666
"Amarillo, TX",MSA,2023-11-30,2012-12-31,125117.41666666667,131438.5,6321.083333333333,4.825
"Amarillo, TX",MSA,2023-11-30,2013-12-31,124907.83333333333,130999.75,6091.916666666667,4.6499999999999995
"Amarillo, TX",MSA,2023-11-30,2014-12-31,125741.58333333333,130601.33333333333,4859.75,3.716666666666667
"Amarillo, TX",MSA,2023-11-30,2015-12-31,126286.75,130333.41666666667,4046.6666666666665,3.1
"Amarillo, TX",MSA,2023-11-30,2016-12-31,127606.83333333333,131743.25,4136.416666666667,3.141666666666667
"Amarillo, TX",MSA,2023-11-30,2017-12-31,126359.16666666667,130291.66666666667,3932.5,3.025
"Amarillo, TX",MSA,2023-11-30,2018-12-31,126744.41666666667,130356.25,3611.8333333333335,2.75
"Amarillo, TX",MSA,2023-11-30,2019-12-31,127844.91666666667,131189.83333333334,3344.9166666666665,2.5416666666666665
"Amarillo, TX",MSA,2023-11-30,2020-12-31,124390.66666666667,130796.41666666667,6405.75,4.925
"Amarillo, TX",MSA,2023-11-30,2021-12-31,129547.75,134716.83333333334,5169.083333333333,3.8333333333333335
"Amarillo, TX",MSA,2023-11-30,2022-12-31,131993.41666666666,136056.91666666666,4063.5,2.975
"Amarillo, TX",MSA,2023-11-30,2023-12-31,133098.81818181818,137394.27272727274,4295.454545454545,3.1363636363636362
"Ames, IA",MSA,2023-11-30,2000-12-31,45493.666666666664,46323.416666666664,829.75,1.7750000000000001
"Ames, IA",MSA,2023-11-30,2001-12-31,45372.583333333336,46343.333333333336,970.75,2.1
"Ames, IA",MSA,2023-11-30,2002-12-31,46422.25,47635.166666666664,1212.9166666666667,2.5500000000000003
"Ames, IA",MSA,2023-11-30,2003-12-31,45708.5,47027.416666666664,1318.9166666666667,2.808333333333333
"Ames, IA",MSA,2023-11-30,2004-12-31,45239.5,46626.666666666664,1387.1666666666667,2.983333333333333
"Ames, IA",MSA,2023-11-30,2005-12-31,45467.916666666664,46895.083333333336,1427.1666666666667,3.0500000000000003
"Ames, IA",MSA,2023-11-30,2006-12-31,46548.916666666664,47799.0,1250.0833333333333,2.625
"Ames, IA",MSA,2023-11-30,2007-12-31,46750.25,48084.916666666664,1334.6666666666667,2.766666666666667
"Ames, IA",MSA,2023-11-30,2008-12-31,47336.666666666664,48881.833333333336,1545.1666666666667,3.158333333333333
"Ames, IA",MSA,2023-11-30,2009-12-31,46758.583333333336,49091.666666666664,2333.0833333333335,4.758333333333334
"Ames, IA",MSA,2023-11-30,2010-12-31,50933.416666666664,53204.333333333336,2270.9166666666665,4.266666666666667
"Ames, IA",MSA,2023-11-30,2011-12-31,51305.0,53445.25,2140.25,3.9916666666666667
"Ames, IA",MSA,2023-11-30,2012-12-31,51603.916666666664,53528.0,1924.0833333333333,3.591666666666667
"Ames, IA",MSA,2023-11-30,2013-12-31,53015.5,54839.833333333336,1824.3333333333333,3.3249999999999997
"Ames, IA",MSA,2023-11-30,2014-12-31,55007.416666666664,56635.416666666664,1628.0,2.875
"Ames, IA",MSA,2023-11-30,2015-12-31,56021.25,57439.5,1418.25,2.466666666666667
"Ames, IA",MSA,2023-11-30,2016-12-31,55965.75,57301.75,1336.0,2.3416666666666663
"Ames, IA",MSA,2023-11-30,2017-12-31,56739.583333333336,57870.75,1131.1666666666667,1.9666666666666668
"Ames, IA",MSA,2023-11-30,2018-12-31,57599.75,58546.75,947.0,1.6166666666666665
"Ames, IA",MSA,2023-11-30,2019-12-31,58049.833333333336,59093.333333333336,1043.5,1.7583333333333335
"Ames, IA",MSA,2023-11-30,2020-12-31,54503.5,56527.333333333336,2023.8333333333333,3.608333333333334
"Ames, IA",MSA,2023-11-30,2021-12-31,56223.666666666664,57731.583333333336,1507.9166666666667,2.6166666666666667
"Ames, IA",MSA,2023-11-30,2022-12-31,57712.333333333336,58908.5,1196.1666666666667,2.025
"Ames, IA",MSA,2023-11-30,2023-12-31,58765.27272727273,60041.63636363636,1276.3636363636363,2.1454545454545455
"Anchorage, AK",MSA,2023-11-30,2000-12-31,160487.33333333334,169697.08333333334,9209.75,5.433333333333334
"Anchorage, AK",MSA,2023-11-30,2001-12-31,162808.08333333334,171905.58333333334,9097.5,5.283333333333333
"Anchorage, AK",MSA,2023-11-30,2002-12-31,164643.41666666666,175463.75,10820.333333333334,6.166666666666667
"Anchorage, AK",MSA,2023-11-30,2003-12-31,166691.5,178594.08333333334,11902.583333333334,6.666666666666667
"Anchorage, AK",MSA,2023-11-30,2004-12-31,169566.58333333334,181092.91666666666,11526.333333333334,6.366666666666667
"Anchorage, AK",MSA,2023-11-30,2005-12-31,174504.25,185544.08333333334,11039.833333333334,5.95
"Anchorage, AK",MSA,2023-11-30,2006-12-31,179072.5,190014.75,10942.25,5.758333333333333
"Anchorage, AK",MSA,2023-11-30,2007-12-31,180144.33333333334,190576.0,10431.666666666666,5.4750000000000005
"Anchorage, AK",MSA,2023-11-30,2008-12-31,182231.83333333334,193306.41666666666,11074.583333333334,5.733333333333333
"Anchorage, AK",MSA,2023-11-30,2009-12-31,182019.0,196266.5,14247.5,7.258333333333333
"Anchorage, AK",MSA,2023-11-30,2010-12-31,185113.5,199961.58333333334,14848.083333333334,7.433333333333334
"Anchorage, AK",MSA,2023-11-30,2011-12-31,187787.33333333334,201491.08333333334,13703.75,6.8
"Anchorage, AK",MSA,2023-11-30,2012-12-31,189042.16666666666,201469.0,12426.833333333334,6.183333333333334
"Anchorage, AK",MSA,2023-11-30,2013-12-31,189515.41666666666,201393.25,11877.833333333334,5.8999999999999995
"Anchorage, AK",MSA,2023-11-30,2014-12-31,190822.58333333334,202421.33333333334,11598.75,5.741666666666667
"Anchorage, AK",MSA,2023-11-30,2015-12-31,191490.75,202500.41666666666,11009.666666666666,5.441666666666666
"Anchorage, AK",MSA,2023-11-30,2016-12-31,190893.83333333334,202882.08333333334,11988.25,5.916666666666667
"Anchorage, AK",MSA,2023-11-30,2017-12-31,189929.91666666666,202028.75,12098.833333333334,6.0
"Anchorage, AK",MSA,2023-11-30,2018-12-31,187855.58333333334,198791.33333333334,10935.75,5.508333333333333
"Anchorage, AK",MSA,2023-11-30,2019-12-31,187212.66666666666,197083.75,9871.083333333334,5.016666666666667
"Anchorage, AK",MSA,2023-11-30,2020-12-31,179908.08333333334,195754.75,15846.666666666666,8.116666666666667
"Anchorage, AK",MSA,2023-11-30,2021-12-31,187239.25,199571.75,12332.5,6.183333333333334
"Anchorage, AK",MSA,2023-11-30,2022-12-31,193898.5,201255.91666666666,7357.416666666667,3.658333333333333
"Anchorage, AK",MSA,2023-11-30,2023-12-31,195366.36363636365,202327.54545454544,6961.181818181818,3.4272727272727277
"Ann Arbor, MI",MSA,2023-11-30,2000-12-31,180763.33333333334,185255.41666666666,4492.083333333333,2.4250000000000003
"Ann Arbor, MI",MSA,2023-11-30,2001-12-31,186216.08333333334,192023.83333333334,5807.75,3.025
"Ann Arbor, MI",MSA,2023-11-30,2002-12-31,178694.41666666666,185386.08333333334,6691.666666666667,3.6
"Ann Arbor, MI",MSA,2023-11-30,2003-12-31,177153.33333333334,184639.0,7485.666666666667,4.075
"Ann Arbor, MI",MSA,2023-11-30,2004-12-31,179744.91666666666,187624.75,7879.833333333333,4.191666666666666
"Ann Arbor, MI",MSA,2023-11-30,2005-12-31,181825.33333333334,190262.75,8437.416666666666,4.433333333333334
"Ann Arbor, MI",MSA,2023-11-30,2006-12-31,180793.66666666666,189914.5,9120.833333333334,4.783333333333334
"Ann Arbor, MI",MSA,2023-11-30,2007-12-31,178923.75,188138.0,9214.25,4.908333333333333
"Ann Arbor, MI",MSA,2023-11-30,2008-12-31,175634.33333333334,186285.5,10651.166666666666,5.708333333333333
"Ann Arbor, MI",MSA,2023-11-30,2009-12-31,168850.58333333334,184327.66666666666,15477.083333333334,8.4
"Ann Arbor, MI",MSA,2023-11-30,2010-12-31,167037.0,181293.58333333334,14256.583333333334,7.866666666666667
"Ann Arbor, MI",MSA,2023-11-30,2011-12-31,168841.58333333334,180639.5,11797.916666666666,6.516666666666667
"Ann Arbor, MI",MSA,2023-11-30,2012-12-31,171699.5,182406.66666666666,10707.166666666666,5.866666666666667
"Ann Arbor, MI",MSA,2023-11-30,2013-12-31,173903.33333333334,184536.66666666666,10633.333333333334,5.75
"Ann Arbor, MI",MSA,2023-11-30,2014-12-31,178375.83333333334,187528.91666666666,9153.083333333334,4.883333333333334
"Ann Arbor, MI",MSA,2023-11-30,2015-12-31,182506.75,189624.33333333334,7117.583333333333,3.75
"Ann Arbor, MI",MSA,2023-11-30,2016-12-31,184924.0,192033.41666666666,7109.416666666667,3.7083333333333335
"Ann Arbor, MI",MSA,2023-11-30,2017-12-31,187560.16666666666,194289.5,6729.333333333333,3.4416666666666664
"Ann Arbor, MI",MSA,2023-11-30,2018-12-31,190308.58333333334,196304.58333333334,5996.0,3.0500000000000003
"Ann Arbor, MI",MSA,2023-11-30,2019-12-31,193463.91666666666,199216.58333333334,5752.666666666667,2.9
"Ann Arbor, MI",MSA,2023-11-30,2020-12-31,181125.25,194129.91666666666,13004.666666666666,6.7749999999999995
"Ann Arbor, MI",MSA,2023-11-30,2021-12-31,180366.58333333334,188355.91666666666,7989.333333333333,4.258333333333334
"Ann Arbor, MI",MSA,2023-11-30,2022-12-31,187803.08333333334,194835.16666666666,7032.083333333333,3.6
"Ann Arbor, MI",MSA,2023-11-30,2023-12-31,194804.54545454544,201704.54545454544,6900.0,3.436363636363636
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2000-12-31,50508.666666666664,53217.0,2708.3333333333335,5.108333333333333
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2001-12-31,48985.0,51873.666666666664,2888.6666666666665,5.558333333333334
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2002-12-31,49022.75,52141.166666666664,3118.4166666666665,5.991666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2003-12-31,49868.333333333336,53001.083333333336,3132.75,5.908333333333334
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2004-12-31,51162.0,54068.916666666664,2906.9166666666665,5.375
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2005-12-31,51396.666666666664,53799.0,2402.3333333333335,4.458333333333333
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2006-12-31,52025.666666666664,54195.5,2169.8333333333335,4.016666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2007-12-31,52783.666666666664,54980.333333333336,2196.6666666666665,4.0
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2008-12-31,51382.75,54588.416666666664,3205.6666666666665,5.866666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2009-12-31,48254.583333333336,53756.75,5502.166666666667,10.233333333333333
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2010-12-31,45809.5,51576.75,5767.25,11.183333333333335
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2011-12-31,45980.833333333336,51270.083333333336,5289.25,10.325
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2012-12-31,45201.333333333336,49731.75,4530.416666666667,9.1
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2013-12-31,44069.916666666664,48376.5,4306.583333333333,8.9
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2014-12-31,43561.416666666664,47317.5,3756.0833333333335,7.933333333333334
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2015-12-31,42592.166666666664,45829.166666666664,3237.0,7.058333333333334
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2016-12-31,42476.083333333336,45462.5,2986.4166666666665,6.575
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2017-12-31,43947.666666666664,46293.583333333336,2345.9166666666665,5.066666666666666
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2018-12-31,44625.416666666664,46794.0,2168.5833333333335,4.641666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2019-12-31,45073.916666666664,46817.166666666664,1743.25,3.716666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2020-12-31,43447.916666666664,47056.666666666664,3608.75,7.666666666666667
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2021-12-31,44551.333333333336,46368.416666666664,1817.0833333333333,3.9166666666666665
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2022-12-31,44741.666666666664,46143.166666666664,1401.5,3.0416666666666665
"Anniston-Oxford-Jacksonville, AL",MSA,2023-11-30,2023-12-31,45117.818181818184,46283.90909090909,1166.090909090909,2.5
"Appleton, WI",MSA,2023-11-30,2000-12-31,114054.33333333333,117395.16666666667,3340.8333333333335,2.85
"Appleton, WI",MSA,2023-11-30,2001-12-31,113741.41666666667,118545.66666666667,4804.25,4.041666666666667
"Appleton, WI",MSA,2023-11-30,2002-12-31,112832.08333333333,119139.16666666667,6307.083333333333,5.291666666666667
"Appleton, WI",MSA,2023-11-30,2003-12-31,114338.58333333333,120912.16666666667,6573.583333333333,5.425
"Appleton, WI",MSA,2023-11-30,2004-12-31,114672.5,120241.91666666667,5569.416666666667,4.625
"Appleton, WI",MSA,2023-11-30,2005-12-31,114951.58333333333,120279.33333333333,5327.75,4.433333333333334
"Appleton, WI",MSA,2023-11-30,2006-12-31,116180.75,121598.41666666667,5417.666666666667,4.45
"Appleton, WI",MSA,2023-11-30,2007-12-31,117048.83333333333,122665.83333333333,5617.0,4.583333333333333
"Appleton, WI",MSA,2023-11-30,2008-12-31,118034.5,123811.58333333333,5777.083333333333,4.666666666666667
"Appleton, WI",MSA,2023-11-30,2009-12-31,114775.5,125474.75,10699.25,8.533333333333333
"Appleton, WI",MSA,2023-11-30,2010-12-31,118157.66666666667,127967.91666666667,9810.25,7.666666666666667
"Appleton, WI",MSA,2023-11-30,2011-12-31,119137.91666666667,127598.58333333333,8460.666666666666,6.608333333333333
"Appleton, WI",MSA,2023-11-30,2012-12-31,119716.16666666667,127480.75,7764.583333333333,6.1000000000000005
"Appleton, WI",MSA,2023-11-30,2013-12-31,120195.58333333333,127658.41666666667,7462.833333333333,5.841666666666666
"Appleton, WI",MSA,2023-11-30,2014-12-31,122414.66666666667,128295.16666666667,5880.5,4.591666666666667
"Appleton, WI",MSA,2023-11-30,2015-12-31,124245.25,129110.91666666667,4865.666666666667,3.766666666666667
"Appleton, WI",MSA,2023-11-30,2016-12-31,126852.83333333333,131305.08333333334,4452.25,3.3833333333333333
"Appleton, WI",MSA,2023-11-30,2017-12-31,128368.5,132246.25,3877.75,2.9250000000000003
"Appleton, WI",MSA,2023-11-30,2018-12-31,127688.58333333333,131284.0,3595.4166666666665,2.7416666666666667
"Appleton, WI",MSA,2023-11-30,2019-12-31,127315.25,130980.91666666667,3665.6666666666665,2.7916666666666665
"Appleton, WI",MSA,2023-11-30,2020-12-31,123936.41666666667,131008.5,7072.083333333333,5.416666666666667
"Appleton, WI",MSA,2023-11-30,2021-12-31,127509.66666666667,131459.58333333334,3949.9166666666665,3.0083333333333333
"Appleton, WI",MSA,2023-11-30,2022-12-31,128214.08333333333,131482.0,3267.9166666666665,2.4916666666666667
